date,drct,sped
2017-01-12 08:20,280.0,14.339211
2017-01-12 08:50,280.0,7.8376403
2017-01-12 09:20,270.0,14.295712
2017-01-12 09:50,280.0,15.581812
2017-01-12 10:20,260.0,12.489774
2017-01-12 10:50,270.0,11.913689
2017-01-12 11:20,250.0,9.258052
2017-01-12 11:50,310.0,8.23762
2017-01-12 12:20,290.0,8.099311
2017-01-12 12:50,360.0,10.109176
2017-01-12 13:20,40.0,3.8700066
2017-01-12 13:50,10.0,2.2483578
2017-01-12 14:50,310.0,1.7962465
2017-01-12 15:20,360.0,5.3294945
2017-01-12 15:50,340.0,10.554386
2017-01-12 16:20,360.0,17.637798
2017-01-12 16:50,360.0,11.974394
2017-01-12 17:20,350.0,5.1683526
2017-01-12 17:50,350.0,13.342468
2017-01-12 18:20,350.0,13.97177
2017-01-12 18:50,340.0,16.058445
2017-01-12 19:20,340.0,17.938362
2017-01-12 19:50,330.0,17.548893
2017-01-12 20:20,330.0,18.356255
2017-01-12 20:50,320.0,20.02618
2017-01-12 21:20,330.0,18.910027
2017-01-12 21:50,330.0,20.893856
2017-01-12 22:20,330.0,20.38393
2017-01-12 22:50,330.0,22.434141
2017-01-12 23:20,320.0,22.114952
2017-01-12 23:50,320.0,20.570024
2017-01-13 00:20,320.0,21.904448
2017-01-13 00:50,320.0,23.054983
2017-01-13 01:20,320.0,23.990355
2017-01-13 01:50,320.0,22.851156
2017-01-13 02:20,320.0,23.793447
2017-01-13 02:50,330.0,21.0181
2017-01-13 03:20,330.0,22.662395
2017-01-13 03:50,320.0,21.776587
2017-01-13 04:20,340.0,16.608295
2017-01-13 04:50,340.0,16.802263
2017-01-13 05:20,340.0,16.4543
2017-01-13 05:50,330.0,15.646031
2017-01-13 06:20,340.0,18.501793
2017-01-13 06:50,320.0,18.42793
2017-01-13 07:20,310.0,20.758665
2017-01-13 07:50,320.0,16.403067
2017-01-13 08:20,340.0,20.904268
2017-01-13 08:50,360.0,11.403848
2017-01-13 09:20,340.0,12.925894
2017-01-13 09:50,340.0,13.666942
2017-01-13 10:20,330.0,10.450986
2017-01-13 10:50,340.0,12.226146
2017-01-13 11:20,340.0,13.198421
2017-01-13 11:50,320.0,12.966116
2017-01-13 12:20,320.0,12.48472
2017-01-13 12:50,320.0,12.977041
2017-01-13 13:20,320.0,11.134759
2017-01-13 13:50,310.0,10.851238
2017-01-13 14:20,310.0,10.012269
2017-01-13 14:50,280.0,12.7935
2017-01-13 15:20,270.0,8.627548
2017-01-13 15:50,260.0,7.6145
2017-01-13 16:20,250.0,5.7147326
2017-01-13 16:50,290.0,5.7779336
2017-01-13 17:20,300.0,14.808685
2017-01-13 17:50,300.0,11.521188
2017-01-13 18:20,300.0,12.940227
2017-01-13 18:50,300.0,11.922954
2017-01-13 19:20,320.0,14.279644
2017-01-13 19:50,330.0,13.856016
2017-01-13 20:20,310.0,13.385059
2017-01-13 20:50,310.0,15.091885
2017-01-13 21:20,310.0,17.201418
2017-01-13 21:50,330.0,13.958585
2017-01-13 22:20,330.0,12.572265
2017-01-13 22:50,310.0,12.660501
2017-01-13 23:20,320.0,12.501055
2017-01-13 23:50,330.0,11.569907
2017-01-14 00:20,330.0,9.811951
2017-01-14 00:50,330.0,9.978048
2017-01-14 01:20,330.0,7.989863
2017-01-14 01:50,300.0,6.223119
2017-01-14 02:20,340.0,6.0283203
2017-01-14 02:50,330.0,7.373575
2017-01-14 03:20,350.0,6.410008
2017-01-14 03:50,360.0,3.4311023
2017-01-14 04:20,330.0,3.5775187
2017-01-14 04:50,320.0,7.213941
2017-01-14 05:20,30.0,4.911465
2017-01-14 05:50,360.0,2.7005892
2017-01-14 06:20,330.0,5.314888
2017-01-14 06:50,330.0,7.1343102
2017-01-14 07:20,320.0,7.391955
2017-01-14 07:50,300.0,8.355437
2017-01-14 08:20,300.0,6.792198
2017-01-14 08:50,320.0,4.725273
2017-01-14 09:20,340.0,2.6042404
2017-01-14 09:50,320.0,3.252833
2017-01-14 10:20,350.0,4.2602367
2017-01-14 10:50,290.0,3.3524654
2017-01-14 11:20,280.0,1.8799088
2017-01-14 11:50,260.0,3.2360141
2017-01-14 12:20,270.0,5.769332
2017-01-14 12:50,280.0,6.4249215
2017-01-14 13:20,270.0,3.4521308
2017-01-14 13:50,250.0,3.3189535
2017-01-14 14:20,280.0,6.633513
2017-01-14 14:50,270.0,4.3576627
2017-01-14 15:20,260.0,4.669598
2017-01-14 15:50,250.0,6.3603425
2017-01-14 16:20,270.0,6.4969583
2017-01-14 16:50,270.0,4.3183885
2017-01-14 17:20,270.0,9.749987
2017-01-14 17:50,260.0,7.645652
2017-01-14 18:20,270.0,11.795674
2017-01-14 18:50,270.0,8.779769
2017-01-14 19:20,260.0,10.50619
2017-01-14 19:50,250.0,6.9860973
2017-01-14 20:20,220.0,5.6086383
2017-01-14 20:50,210.0,7.1793513
2017-01-14 21:20,230.0,9.835562
2017-01-14 21:50,250.0,11.132911
2017-01-14 22:20,260.0,13.12591
2017-01-14 22:50,270.0,12.857226
2017-01-14 23:20,280.0,13.466574
2017-01-14 23:50,270.0,12.618944
2017-01-15 00:20,280.0,14.472652
2017-01-15 00:50,280.0,13.671389
2017-01-15 01:20,280.0,13.84637
2017-01-15 01:50,280.0,12.81733
2017-01-15 02:20,280.0,13.313416
2017-01-15 02:50,280.0,11.924372
2017-01-15 03:20,280.0,11.188809
2017-01-15 03:50,280.0,10.331393
2017-01-15 04:20,280.0,10.888549
2017-01-15 04:50,280.0,10.64935
2017-01-15 05:20,280.0,10.691628
2017-01-15 05:50,280.0,10.305247
2017-01-15 06:20,280.0,10.291743
2017-01-15 06:50,290.0,9.0261965
2017-01-15 07:20,290.0,10.141836
2017-01-15 07:50,290.0,9.976552
2017-01-15 08:20,290.0,7.8901157
2017-01-15 08:50,290.0,8.671308
2017-01-15 09:20,280.0,7.849369
2017-01-15 09:50,280.0,7.129286
2017-01-15 10:20,280.0,7.999545
2017-01-15 10:50,280.0,7.4303036
2017-01-15 11:20,280.0,7.207423
2017-01-15 11:50,280.0,7.135521
2017-01-15 12:20,280.0,6.024092
2017-01-15 12:50,270.0,5.170449
2017-01-15 13:20,250.0,4.4868865
2017-01-15 13:50,260.0,5.5121903
2017-01-15 14:20,270.0,6.1560993
2017-01-15 14:50,260.0,4.7460136
2017-01-15 15:20,250.0,5.385348
